Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
1308,245,1360,435,622.5183673,88.53392384,248,303.7918367,158.9062664,132.9714286,236.3755102,78.78611462,98
1309,222,1521,433,407.3423423,48.51427869,249,176.5225225,78.05265603,131,141.3873874,41.50443931,93.05405405
1310,319,1499,434,454.661442,56.4548429,249,196.153605,121.7737287,131,154.0877743,51.69569713,94
1311,228,1626,435,255.6491228,30.38960598,237.8859649,148.4780702,45.08874899,124.8815789,109.9429825,22.44270814,92
1312,268,1780,442,200.5485075,30.01465976,231.4477612,137.4813433,37.01868996,125,100.2873134,21.26195428,90.73134328
1313,188,1891,444,222.3670213,24.65670256,220,96.17553191,39.74475215,127,59.89893617,13.66268187,94
1314,618,1200,446,815.6019417,117.1105801,246.4530744,343.381877,286.427897,134,257.171521,109.5187929,96
1315,580,1282,446,437.7758621,60.72241263,248,178.2017241,145.9984199,134,119.05,58.0474398,95.91724138
1316,493,1356,439,531.0324544,103.1779942,248,262.0689655,181.5672706,134,191.1663286,87.18728511,98
1317,447,1933,448,297.7494407,40.79725736,217.1498881,143.1096197,85.83000115,126.458613,108.6823266,38.33218304,94
1318,730,2000,448,1358.723288,283.6893948,216.2630137,421.4164384,681.702251,131.9561644,403.1424658,282.3092439,95
1319,817,1169,453,1369.215422,216.3977371,251.9388005,505.5091799,590.1668446,134,404.9657283,204.1440375,96
1320,316,1506,453,558.5253165,108.8005068,249,286.4082278,204.8424311,131,223.1487342,117.0936677,93.28164557
1321,320,1733,455,256.940625,42.81884809,234,166.471875,39.3076393,125,132.98125,30.10409774,79.75
1322,216,1953,460,397.1712963,41.7192619,217.8009259,135.5740741,91.40155874,125,87.89351852,24.5418059,94
1323,229,1126,461,416.3362445,50.69667331,256,172.2489083,107.9027159,134,130.1877729,42.96790549,96
1324,278,1957,468,680.2589928,60.71567061,217.2446043,177.2697842,284.0782634,125.9532374,118.8453237,60.38619241,94.5647482
1325,471,2038,463,356.9278132,129.4737603,217,301.7261146,133.9503365,132,248.0063694,93.12225984,95
1326,514,1745,463,449.2315175,91.51345371,234,225.9435798,159.3788347,124.7470817,165.9202335,82.72168196,88.93968872
1327,43,1220,468,237.6976744,31.85763945,248,175.255814,27.58410074,134,115.8604651,17.21375612,94
1328,275,1535,469,508.4836364,74.54696119,249,218.3054545,169.2349755,130.7236364,200.0472727,75.92337631,90.10909091
1329,133,507,470,413.4962406,70.14996305,229.9849624,391.1428571,66.7769494,107.3082707,282.3308271,56.68115525,84
1330,274,1148,477,454.3686131,66.56103791,256,235.8868613,132.6335911,134,180.1459854,59.36551461,90.54744526
1331,221,1957,477,236.0316742,25.92330713,219.2533937,113.8642534,54.68400041,124.9773756,82.00904977,14.42818925,94
1332,437,1626.5,478,292.2677346,33.86300744,237.6704805,161.5377574,48.68673677,124.7688787,113.4736842,24.83897441,92
1333,317,1126,470,383.5236593,56.2667363,256,185.3817035,112.3875679,134,141.2271293,48.98203128,87
1334,37,1730,480,205.7027027,29.2190906,234,118.4594595,26.52343289,124,98.45945946,12.13945495,83
1335,105,1298,481,252.9714286,34.3812044,248,182.0095238,49.18596132,134,120.7238095,28.35879162,94.4952381
1336,395,1238,485,333.4607595,46.80312304,250.5518987,183.3873418,75.83866361,134,128.6455696,39.20861748,94
1337,436,1201,486,440.0802752,72.38355865,255.2362385,221.1651376,153.2989281,134,167.396789,59.00283172,85.00917431
1338,65,516,488,317.6769231,55.48982928,228,405.8615385,39.75397295,108,264.4307692,37.4132201,84
1339,432,1276,488,514.5462963,76.32230289,248,242.8680556,163.883391,134,181.6597222,68.89867774,94
1340,280,1401,492,575.2214286,81.12998482,255.8035714,225.0892857,218.9009061,132,194.6142857,84.06599095,87.71785714
1341,314,2003,495,284.7738854,36.3089022,217.6146497,128.1847134,70.58742446,132,99.96178344,28.63673223,92.52866242
1342,66,1048,493.5,181.1515152,32.45314715,254,188.530303,21.27999597,117,127.5454545,18.8420004,89
1343,134,1361,496,284.6268657,25.1882877,255.5074627,126.2313433,62.22209453,134,87.05970149,13.83129349,94.41791045
1344,317,1484,497,451.3974763,91.32812698,249,246.192429,196.4084152,129.8233438,189.4195584,93.67205112,96.96845426
1345,363,2014,497,412.9724518,54.28823245,217,168.892562,138.4723054,132,139.3002755,53.60512133,91.88705234
1346,234,1552,500.5,480.508547,66.0847533,249,228.8076923,158.0302367,125.4444444,159.2606838,62.78661657,96.34188034
1347,202,1420,507,293.460396,33.81537458,255.7475248,167.8663366,62.92901249,132,136.8168317,32.76147953,83
1348,784,1539,504,1162.760204,119.9299682,249,373.1313776,436.0761222,126.9221939,317.0497449,111.3157755,96.94642857
1349,158,1148,508,216.7341772,33.00241013,256,155.9873418,46.20508392,134,119.9050633,23.50871582,87
1350,401,1364,501,920.1396509,156.9433612,256,376.5835411,349.361826,133.361596,305.7680798,149.3334644,93.32917706
1351,294,1939,510,285.8129252,32.46784333,221.3469388,129.9455782,68.77213478,119,90.51360544,26.60810557,94
1352,108,1178.5,511,221.2592593,30.92891503,256,137.0185185,35.47603387,134,107.8518519,20.68175177,83.68518519
1353,393,1098,512,172.821883,36.94558032,256,173.0788804,31.99663295,133.0737913,120.5292621,26.8866628,89
1354,302,1342,521,599.6556291,73.42979106,255.7483444,233.6754967,212.9510276,134,184.6655629,68.40773843,93.64238411
1355,324,1419,507,602.2746914,77.8250858,256,217.6203704,247.6694376,132,185.9691358,83.94332622,83
1356,690,1463,533,1000.44058,107.9530658,254.1869565,320.642029,378.6291676,124.7913043,266.1289855,101.0802145,96.67971014
1357,277,2041,522,538.2635379,97.24238108,217,212.4404332,211.1640766,132,225.3285199,94.10557409,91
1358,780,1148,536,301.4025641,33.46303475,256,157.8589744,66.6332633,134,107.35,21.76167593,87
1359,604,1199,533,554.5728477,76.76695911,255.8874172,256.6903974,208.0965691,134,206.9155629,73.8696433,82
1360,353,1923,527,344.9093484,45.46938256,225.5835694,148.9660057,107.4322342,113.3087819,114.2889518,40.3211725,94
1361,137,895,528,273.080292,28.54012715,258.649635,126.4160584,38.17992589,121.9270073,92.73722628,15.35715491,87
1362,173,1339,528,285.2080925,32.2360209,256,142.9132948,60.24477728,134,107.1791908,21.98036189,92.68208092
1363,284,1068,529,325.6760563,41.56137668,256,179.0422535,72.63155962,120.8732394,132.7429577,33.81158749,89
1364,123,2002,533,189.5772358,23.24410502,215.796748,106.7479675,26.52218624,130.5691057,61.8699187,11.60197789,91
1365,190,914,535,348.2210526,33.36640131,261.3631579,150.4421053,63.61569121,122.5526316,110.3157895,25.64852509,87
1366,606,1371,538,997.6633663,139.8761468,256,338.8118812,421.6787256,132,280.7970297,138.3285945,80.00825083
1367,263,1704,538,313.391635,31.42140058,243.1749049,132.0304183,77.85405856,123,102.2129278,26.25085066,85
1368,229,1682,544,331.0305677,42.83089759,244.4017467,155.7991266,93.91356576,123,131.2183406,40.154476,85
1369,670,1254,544,437.4268657,58.76424029,253.5014925,190.5313433,133.7043227,127.4835821,149.0865672,54.91949508,86.4238806
1370,282,1147,536,198.9148936,41.68268423,256,178.5212766,47.74576643,134,118.6453901,29.09871156,87
1371,336,1579,556,608.1666667,80.183328,238.2261905,263.4672619,171.618465,125,216.6041667,77.29270503,91.28869048
1372,57,1324,547,229.0877193,27.09841204,254.9824561,131.877193,30.95289088,129.5789474,97.36842105,14.31736156,88.05263158
1373,315,2038,548,927.4412698,132.3755829,208,318.3206349,377.6666446,131.4412698,325.6603175,155.2909397,91
1374,604,1463,551,727.5496689,93.72888786,256,276.0413907,275.4528294,127,222.5182119,93.62910491,97
1375,249,1588,549,462.0441767,64.43238768,240.3815261,229.5261044,132.6579174,125,173.746988,60.12517387,83.14457831
1376,839,1682,545,282.7628129,30.76555785,247.3849821,130.7854589,68.4005977,124.2824791,101.920143,21.99836318,85
1377,460,1407,554,1920.823913,291.895181,256,635.9152174,946.581823,132,575.026087,313.7466669,80
1378,270,912,555,399.3592593,42.96708569,265.1851852,179.2592593,100.9468952,123.9555556,141.4518519,36.85845901,89.57777778
1379,304,1554,558,339.5723684,39.90842814,239,158.6019737,88.62310168,125,97.45065789,30.77884812,97
1380,332,987,561,664.5421687,84.93976805,268,285.2801205,216.0689188,124,230.9518072,84.33402207,90
1381,137,1042,561,317.729927,59.72381691,257.2554745,264.810219,83.9289356,124,193.7883212,58.89115467,89.57664234
1382,263,1997,562,227.3422053,29.00306698,216.9619772,113.8441065,57.11262482,121,93.7756654,23.98725522,86.90494297
1383,330,942,564,1508.269697,210.610637,268,556.830303,568.0999125,124,484.8545455,221.7307509,90
1384,339,1578,556,500.1563422,48.79842332,239.4837758,182.7876106,133.6453258,125,118.1828909,40.27437925,91.34513274
1385,271,1681,570.5,284.5092251,33.24313874,248,146.9077491,53.9350682,123,115.9298893,28.7061529,85
1386,304,1977,568,209.9144737,25.8821696,217.5657895,113.9671053,41.72405723,117.7039474,83.10197368,17.9362493,88
1387,231,2015,571,220.6753247,26.8740816,208.7662338,117.5064935,41.60281394,121,96.07792208,15.35133437,81.96536797
1388,122,1029,572,287.3852459,30.77345976,261.5081967,147.0491803,36.60272462,124,110.8442623,17.45976271,90
1389,246,1348,572,220.5569106,31.69060442,256,125.1788618,43.4730366,131.5243902,97.74390244,19.88219035,77
1390,332,1367.5,586,577.4457831,71.49330927,256,219.2048193,237.6963588,132,174.5090361,67.14728756,77.0813253
1391,285,2034,574,527.4421053,65.19532967,212.2947368,183.554386,188.151238,121,183.8947368,70.50074523,78
1392,136,1047,578,292.1838235,54.30820623,257.0735294,244.2647059,72.49420944,124,175.1323529,46.08716521,89.97794118
1393,349,1074,579,372.6131805,50.13981358,257.4355301,196.6189112,116.2054361,121.504298,146.6131805,45.71346224,89
1394,308,1395,591,606.4675325,69.22821438,256,209.2012987,233.0019549,132,165.3798701,65.44347725,79.30194805
1395,216,1014,592,313,38.54244922,267.8611111,171.9768519,61.60610057,124,129.4259259,33.54364147,90
1396,254,1689,589,229.2165354,30.20572069,248,127.1929134,51.6324457,123,99.37795276,22.0826436,85
1397,249,1954,590,233.9236948,29.1215445,221.1004016,117.4658635,50.78669618,115.1325301,79.53413655,19.57635587,88
1398,641,1663,591,582.1388456,62.04079306,248,222.049922,212.0955366,123.0717629,181.3588144,58.72764831,85
1399,487,1139,597,613.0102669,75.63092244,262,260.0246407,191.4066134,124.0102669,203.5995893,71.7951034,90
1400,266,1003,605,402.5526316,48.54116268,268.8571429,189.2142857,91.31119841,124,142.7293233,42.49832455,90
1401,231,1395,604,325.0519481,30.21360868,256,148.7748918,77.52742507,131.1645022,119.04329,25.71969023,79.1991342
1402,352,1047,604,231.9772727,33.97338957,260.4005682,154.1676136,63.04802624,124,103.1164773,25.94231078,89.90909091
1403,448,1501,604,237.5022321,28.16449422,253.2321429,115.1785714,46.72921658,128,78.26339286,19.13527259,94.60044643
1404,510,1972,605,254.6470588,108.2977795,221.1019608,226.6196078,58.29924953,117.3764706,168.6666667,89.57717018,88
1405,143,1744,609,184.2797203,25.21492369,241.7342657,110.8041958,27.48531121,125.8251748,84.58041958,14.68323399,85
1406,382,999,613,356.1544503,41.49481776,269,174.8900524,73.84124788,125.9397906,129.882199,34.75439506,90
1407,302,2013,623,396.4768212,74.5699804,214,180.7317881,131.6237633,119.7682119,159.4701987,63.67038333,81.11258278
1408,355,1132,606,305.8901408,33.57933424,262,153.5323944,71.51600341,126,109.771831,27.92557291,90
1409,614,1405,616,731.3713355,117.9805561,256,341.7801303,234.3722563,135.9364821,253.8778502,105.3791402,90
1410,343,1800,618,404.4344023,54.74680702,240,172.2303207,146.9630207,127,148.4198251,53.1360811,83.39650146
1411,368,1824,619,419.3342391,55.94866416,240,177.5923913,139.2936432,127,151.2581522,53.90951334,85
1412,287,1184,620,196.8501742,52.9631584,262,228.5296167,41.40067554,122.2961672,165.9477352,43.91585311,90
1413,372,1346,622,312.1639785,50.5361604,256,174.1854839,92.5212731,133.0510753,138.1209677,40.1511147,77
1414,317,1442,629,486.318612,93.06205318,256,294.3154574,167.2081325,130.0977918,240.9684543,93.22416981,90
1415,217,910,625,615.59447,44.92524798,269,196.8341014,147.6182877,127,148.3917051,34.12380137,90.23041475
1416,219,930,626,423.2283105,40.55637058,269,198.2283105,82.28153127,127,145.2876712,32.73810987,90
1417,404,2015,624,678.5816832,129.7560776,214.8762376,315.1509901,258.4038537,118,294.3316832,129.9704066,81.3960396
1418,402,1755,633,979.6169154,147.5512155,240,366.9800995,343.9854467,126.9552239,312.3606965,148.333441,81.78855721
1419,132,1442.5,630.5,433.7954545,51.52535371,256,239.0227273,117.130236,135.4545455,195.1666667,62.86471196,90
1420,553,1963,635,339.7088608,54.96540557,226.8372514,179.6600362,105.2333512,118,133.0904159,45.26386967,88
1421,252,1124,636,255.5039683,33.6595804,262,158.4722222,50.32891797,126,115.7698413,24.90321111,90
1422,257,1630,637,395.8015564,61.19914087,248,193.5992218,120.2502742,121.459144,159.3891051,56.21551337,82.33463035
1423,541,1420,658,531.9815157,94.53091545,256,317.5304991,158.775895,138,251.9648799,89.12137305,90
1424,286,1133,640,389.4020979,48.26973042,262,200.2167832,123.9490099,126.3916084,145.9965035,51.78819877,90
1425,248,1756.5,651,687.0927419,63.26923952,240,229.3467742,220.4855965,127,175.2983871,55.25326009,85.07258065
1426,344,1379,652,262.5494186,34.86680279,256,137.8924419,77.60397258,138,97.57267442,25.49899576,90
1427,41,1937,652,372.5121951,36.23135349,228,190.804878,46.31097168,118,162.3414634,21.83644861,88
1428,183,1633,653,360.7213115,49.34372583,248,187.3606557,97.53744806,120,147.5956284,43.70845447,86.1147541
1429,299,1345,654,387.9063545,66.38950373,257.6187291,199.9698997,162.4452347,138,165.0100334,61.63785145,76.89966555
1430,114,769,656,241.0877193,30.78583664,248.8684211,180.1403509,31.80542654,114,116.7982456,20.48836485,92
1431,576,1081,661,281.8142361,30.44227208,262.0052083,145.015625,52.88016186,126,100.1944444,23.61459468,89.13715278
1432,339,1767,662,325.619469,40.43988719,240,158.9882006,94.30524391,127,111.0648968,31.30384461,85.68436578
1433,360,1223,663,761.2972222,84.56822372,260,287.6777778,246.4202832,127,230.2805556,83.56180746,90
1434,237,1422,663,438.9746835,71.80587143,256,274.6793249,136.3178901,138,207.1518987,72.46087582,90
1435,266,1779,664,237.1879699,29.04442691,240,138.4774436,41.58558356,127,99.57142857,19.1588339,83.69924812
1436,591,1303,666,408.6142132,82.24075161,260,232.6328257,142.682901,119.2758037,174.6717428,69.80651611,83.01522843
1437,141,886,672,212.8865248,25.30432403,264,128.5106383,24.18620982,127,88.20567376,15.40571217,95
1438,689,1590,675,1091.606676,171.0773134,249.7300435,381.6240929,450.682,127.9753266,300.8432511,166.1409595,90
1439,458,1550,677.5,291.7161572,43.95728867,252,148.3733624,101.5681111,128,109.9475983,38.38366556,90
1440,719,1811,677,251.0820584,48.75172728,240,159.9332406,64.10969619,127,120.0250348,37.20640968,84.72461752
1441,213,921,681,269.1549296,37.3101436,268.6619718,189.685446,42.22881781,127,127.0892019,26.21566084,95
1442,258,1725,681,219.6899225,29.32055499,240,124.7403101,43.8942483,124.1124031,86.92635659,21.26245122,89
1443,16,1939,683,177.75,25.20110778,228,135.1875,22.30545524,125,83,16.6172601,88
1444,279,1233,687,857.2437276,109.4172222,260,338.3799283,309.9766841,127,275.3189964,117.2499116,90
1445,465,722,697,913.2301075,124.7953828,253.9376344,362.0946237,322.7491298,118,254.5354839,101.243238,92
1446,329,1178,689,612.9422492,84.82346361,261.6595745,277.7446809,218.4622107,127,214.556231,83.35058945,90
1447,238,1570,693,725.1806723,97.81711767,252,273.5588235,321.3507307,128,236.8193277,112.3870878,90
1448,307,1326,700,463.3941368,45.81270411,260,171.3127036,143.3207622,137.0228013,112.1498371,33.10821569,86.03908795
1449,265,942,697,410.554717,39.22933917,268.8792453,161.7283019,90.72205005,127,109.8641509,26.88535632,95
1450,712,1091,702,508.3019663,75.98020803,266.3117978,246.5308989,173.4471473,127.7247191,179.5308989,66.0069395,93
1451,189,897,703,261.7724868,44.34045035,267,157.8783069,63.70807829,127,110.2169312,28.78442489,95
1452,244,1893,704,487.2540984,77.82578707,233,211.6229508,192.9602642,128.0040984,182.8360656,71.01421183,87
1453,480,1923,704,622.1979167,93.23768004,232.8583333,244.1125,215.4130188,128,192.71875,82.4023561,86.14791667
1454,340,964,705,865.6941176,102.858657,268.8117647,325.8588235,290.6781421,127,262.7,103.4738706,95
1455,185,717,706,289.8054054,55.65324489,254.2162162,289.7945946,45.06028538,118,178.7837838,32.79310566,92
1456,417,1292,707,286.2158273,48.62230567,260,180.3932854,74.22141666,120.8800959,124.8896882,37.92163369,90
1457,373,770,708,1040.380697,156.6708714,258,400.7184987,377.564934,118,289.7479893,128.4196363,92
1458,529,1324,715,307.7334594,29.45782088,260,149.9243856,46.26212818,131.4253308,97.31758034,16.66643825,88.70132325
1459,262,1958,713,311.5343511,35.83639837,227.870229,148.1564885,82.79021151,121.9351145,117.4885496,34.97670082,83
1460,286,1190,710,1468.06993,169.2293632,262.1258741,465.1818182,641.8434378,127,366.3916084,171.9702967,90
1461,478,1214,713,928.7238494,147.0634051,261.4476987,406.2008368,408.4181674,127,310.2573222,137.6568619,90
1462,358,1567,713,325.0949721,65.44506313,252,209.0502793,106.7748065,128,145.4189944,52.79300392,90
1463,350,1505,716,432.6542857,61.3819485,253,198.6771429,136.6904684,128.0657143,158.1657143,46.81770991,86.42857143
1464,506,1531,728,658.6166008,125.8574817,252.1225296,341.3517787,218.6056698,128,248.7924901,107.9878725,89.73320158
1465,294,1958,714,402.6020408,44.69129704,228.8809524,158.7108844,119.4081885,127.4829932,114.0170068,37.49406847,84.10204082
1466,319,1243,720,806.1974922,131.1780733,260,366.6708464,350.2321717,126.8087774,284.9874608,129.0360725,90
1467,318,1343,717,478.6855346,46.31918637,260,193.5377358,187.1426399,134.908805,127.0597484,37.60545067,86.53459119
1468,386,1846.5,721.5,246.0751295,34.93581462,238.4196891,134.9766839,62.40797529,129.5880829,96.2642487,25.76794781,89
1469,300,988,724,430.2633333,50.87450744,269,196.4566667,134.592463,130.54,151.6766667,46.4525376,88.03333333
1470,380,1591,724,273.1105263,48.3409568,251.6105263,162.2210526,88.8690798,128,115.7710526,41.74293366,89.61842105
1471,185,1860,732,198.227027,34.76710917,233,180.0594595,32.99460306,130.6216216,119.7945946,24.85241159,89
1472,203,2009,728,275.5418719,35.75277729,211.9605911,152.9211823,47.36138681,115.2906404,126.8128079,28.68546452,80.44334975
1473,169,1408,730.5,416.7633136,31.85313734,257.3491124,156.1952663,65.25994417,136.0118343,120.9881657,21.02549138,79.27810651
1474,392,769,733,403.1938776,48.68217296,258,233.6428571,76.55586973,118,149.0765306,36.81312815,92
1475,331,980,730,443.9818731,49.52611818,269,211.2265861,100.9347808,129.0271903,148.652568,42.29152237,95
